SampleID	PrimerPairID	BarcodeID	ProjectID
Rehdera_penninervia_RLJD1568	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike612	Tank_D/Verbenaceae_Frost_UW
Casselia_glaziovii_MAS3630	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike613	Tank_D/Verbenaceae_Frost_UW
Duranta_pseudorepens_C12474	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike614	Tank_D/Verbenaceae_Frost_UW
Bouchea_dissecta_ALRG2004_951	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike615	Tank_D/Verbenaceae_Frost_UW
Bouchea_linifolia_BLT20_423	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike616	Tank_D/Verbenaceae_Frost_UW
Tamonea_spicata_JRW372	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike617	Tank_D/Verbenaceae_Frost_UW
Lampayo_castellani_BV386	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike618	Tank_D/Verbenaceae_Frost_UW
Priva_lappulacea_TSC8651	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike619	Tank_D/Verbenaceae_Frost_UW
Rehdera_trinervis_EM31706	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike620	Tank_D/Verbenaceae_Frost_UW
Phyla_nodiflora_PLI2008_03	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike621	Tank_D/Verbenaceae_Frost_UW
Phyla_nodiflora_PLI2008_04	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike622	Tank_D/Verbenaceae_Frost_UW
Phyla_lanceolata_PLI2008_16	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike623	Tank_D/Verbenaceae_Frost_UW
Aloysia_gratissima_PLI2008_17	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Mike624	Tank_D/Verbenaceae_Frost_UW
Phyla_stoechadifolia_C43312	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November625	Tank_D/Verbenaceae_Frost_UW
Phyla_scaberrima_R168	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November626	Tank_D/Verbenaceae_Frost_UW
Burroughsia_appendiculata_JH14254	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November627	Tank_D/Verbenaceae_Frost_UW
Burroughsia_appendiculata_JH14273	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November628	Tank_D/Verbenaceae_Frost_UW
Coelocarpum_madagascariense_GES2977	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November629	Tank_D/Verbenaceae_Frost_UW
Chascanum_laetum_JD6923	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November630	Tank_D/Verbenaceae_Frost_UW
Xolocotzia_asperifolia_DN5477	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November631	Tank_D/Verbenaceae_Frost_UW
Xolocotzia_asperifolia_WDS22332	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November632	Tank_D/Verbenaceae_Frost_UW
Bouchea_boliviana_AAM2573	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November633	Tank_D/Verbenaceae_Frost_UW
Bouchea_prismatica_JRA10965	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November634	Tank_D/Verbenaceae_Frost_UW
Chascanum_humbertii_BL505	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November635	Tank_D/Verbenaceae_Frost_UW
Chascanum_hildebrandtii_JB508	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November636	Tank_D/Verbenaceae_Frost_UW
Chascanum_pinnatifidum_JLBP12207	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November637	Tank_D/Verbenaceae_Frost_UW
Chascanum_pterygocarpum_BV759S	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November638	Tank_D/Verbenaceae_Frost_UW
Chascanum_marrubifolium_MGMT1099	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November639	Tank_D/Verbenaceae_Frost_UW
Duranta_vestita_RW1624	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November640	Tank_D/Verbenaceae_Frost_UW
Duranta_vestita_MRRW50	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November641	Tank_D/Verbenaceae_Frost_UW
Petrea_blanchetiana_GdN5812	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November642	Tank_D/Verbenaceae_Frost_UW
Petrea_bracteata_AHG13325	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November643	Tank_D/Verbenaceae_Frost_UW
Petrea_bracteata_AHG74341	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November644	Tank_D/Verbenaceae_Frost_UW
Petrea_macrostachya_MJJ2299	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November645	Tank_D/Verbenaceae_Frost_UW
Petrea_maynensis_GV856	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November646	Tank_D/Verbenaceae_Frost_UW
Petrea_maynensis_RB1765	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November647	Tank_D/Verbenaceae_Frost_UW
Petrea_pubescens_WR17	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November648	Tank_D/Verbenaceae_Frost_UW
Petrea_rugosa_JL012	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	November649	Tank_D/Verbenaceae_Frost_UW
